gene	svirid	achine	agerar	agerjg	avirgi	bdista	blagur	ccitra	crefra	cserru	etrips	hcompr	hconto	irugos	ppanic	rrottb	sbicol	smicro	sscopa	tdacn1	tdacn2	tdacs1	tdacs2	tdactm	telega	ttrian	tzopol	udigit	vcuspi	zTIL01	zTIL11	zTIL18	zTIL25	zdgigi	zdmomo	zluxur	zmB735	zmhuet	znicar	atenui	rtuber	eophiu	osativ	snutan	pprate
Pavag05G289700.1.v3.1	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Pavag05G289900.1.v3.1	0	2	4	4	1	0	4	0	1	2	1	0	0	1	0	0	1	1	2	1	1	1	1	1	2	0	3	2	3	1	1	1	1	1	1	1	1	1	1	0	1	0	0	3	0
Pavag05G290000.1.v3.1	1	2	5	6	0	1	5	0	1	2	2	0	0	2	1	2	1	1	0	1	1	1	1	1	1	2	3	3	3	1	1	1	1	1	1	1	1	1	1	4	1	1	1	3	8
Pavag05G290100.1.v3.1	1	2	5	6	1	0	4	0	1	2	2	0	4	2	1	2	1	1	3	1	1	1	1	1	2	2	3	3	2	1	1	0	1	1	1	1	1	1	1	4	1	1	1	4	8
Pavag05G290200.1.v3.1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	3	0
Pavag05G290300.1.v3.1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Pavag05G290400.1.v3.1	1	2	5	6	1	0	0	0	1	1	2	0	4	2	1	2	1	1	2	1	1	1	1	1	2	1	2	3	3	1	1	1	1	1	1	1	1	1	1	4	1	1	1	2	6
Pavag05G290600.1.v3.1	1	2	5	6	1	1	5	3	1	1	0	0	0	2	1	2	1	1	0	0	1	1	1	1	2	2	2	0	3	1	1	1	1	1	1	1	1	1	1	4	1	1	0	4	0
Pavag05G290700.1.v3.1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	1	1	1	1	1	0	0	2	0	3	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	7
Pavag05G290800.1.v3.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7
Pavag05G290900.1.v3.1	1	2	5	6	1	0	5	3	1	2	2	0	4	2	1	2	1	1	0	1	1	1	1	1	2	2	1	3	3	1	1	1	1	1	1	1	1	1	1	4	1	1	0	4	2
Pavag06G000700.1.v3.1	0	0	0	0	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G000900.1.v3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Pavag06G001000.1.v3.1	0	2	0	0	1	0	5	1	1	0	2	1	4	0	1	1	0	0	0	2	2	2	0	4	0	0	1	3	1	1	1	1	1	1	2	1	1	1	0	0	1	1	0	2	0
Pavag06G001700.1.v3.1	1	2	0	0	1	0	6	1	1	2	2	6	4	1	1	2	1	1	3	2	2	2	2	4	2	2	1	3	3	2	2	2	2	2	3	2	2	3	1	1	1	1	0	2	0
Pavag06G001800.1.v3.1	1	2	0	0	1	0	6	2	1	2	2	6	4	1	1	2	1	1	3	2	2	2	2	4	2	2	1	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	0	3	0
Pavag06G001900.1.v3.1	1	2	0	0	1	0	6	2	1	2	2	6	4	1	1	2	1	1	0	2	2	2	2	4	2	2	3	3	3	1	1	1	1	1	2	1	1	2	0	1	1	1	0	2	0
Pavag06G002100.1.v3.1	1	2	0	0	1	1	5	2	1	2	0	6	4	1	1	2	1	1	3	0	0	0	0	0	2	2	0	0	3	0	0	0	0	0	0	0	0	0	0	3	1	1	1	3	0
Pavag06G002200.1.v3.1	1	2	0	0	1	1	6	2	1	0	0	6	4	1	1	2	1	1	0	2	2	2	2	4	1	2	3	3	3	2	2	2	2	2	0	2	2	3	2	4	1	1	1	2	7
Pavag06G002300.1.v3.1	1	2	0	5	1	1	6	2	1	0	0	6	4	1	1	2	1	1	3	2	2	2	2	4	1	2	3	3	3	2	2	2	2	2	0	2	2	3	2	4	1	1	1	2	8
Pavag06G002700.1.v3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Pavag06G002800.1.v3.1	1	2	0	0	0	0	2	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Pavag06G003000.1.v3.1	1	0	0	0	1	1	0	2	1	2	3	6	0	1	1	2	1	1	0	2	2	2	2	4	2	2	4	3	3	2	2	1	1	2	0	0	1	3	1	4	1	1	0	3	0
Pavag06G003100.1.v3.1	1	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	1	0	1	2	0	1	0	0	0	1	0	0
Pavag06G003400.1.v3.1	1	2	0	6	1	0	6	0	0	2	3	6	4	1	1	2	1	1	0	2	2	2	2	4	2	2	0	3	3	2	2	2	2	2	0	1	2	3	3	4	1	1	1	3	7
Pavag06G003500.1.v3.1	1	2	6	6	1	0	6	2	1	2	3	6	4	1	1	2	1	1	0	2	2	2	2	4	2	2	4	0	3	2	2	2	2	2	0	2	2	3	3	4	1	1	0	3	0
Pavag06G003700.1.v3.1	1	2	6	6	0	1	0	2	1	2	3	6	4	1	1	2	1	1	0	2	2	2	2	4	2	2	3	3	3	1	1	1	1	1	0	1	1	2	2	4	1	1	1	3	8
Pavag06G003900.1.v3.1	0	2	6	0	1	0	0	2	1	2	2	6	4	1	1	0	1	1	3	2	2	2	2	4	2	2	3	0	0	2	2	2	2	2	0	2	2	3	3	4	1	1	0	1	0
Pavag06G004100.1.v3.1	1	2	5	6	1	1	5	2	1	0	2	6	4	1	1	2	1	1	4	2	2	2	2	4	2	2	2	3	3	2	2	2	2	2	0	2	2	3	2	4	1	1	1	1	8
Pavag06G004200.1.v3.1	1	2	5	6	1	1	6	2	1	1	1	6	4	1	1	2	1	1	2	2	2	2	2	4	2	2	2	3	3	2	2	2	2	2	0	2	2	3	2	4	1	2	1	0	0
Pavag06G004300.1.v3.1	1	2	3	4	1	1	6	2	1	1	2	6	4	1	1	2	1	1	2	2	2	2	2	3	2	2	2	3	0	1	1	1	1	1	0	1	1	2	0	4	1	2	1	2	8
Pavag06G004500.1.v3.1	0	0	5	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0
Pavag06G004600.1.v3.1	0	0	5	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
Pavag06G004700.1.v3.1	0	0	5	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Pavag06G005000.1.v3.1	1	2	6	6	1	1	0	2	1	2	2	6	4	1	1	2	1	1	0	1	1	1	1	2	2	2	2	3	0	1	1	1	1	1	0	1	1	2	1	3	1	1	0	0	0
Pavag06G005100.1.v3.1	1	2	6	6	1	1	0	2	1	0	0	6	0	1	1	2	0	1	4	1	1	1	1	2	2	0	2	3	0	1	1	1	1	1	0	1	1	2	1	3	1	0	0	3	1
Pavag06G005500.1.v3.1	1	1	4	4	1	1	5	2	1	0	2	5	4	1	1	2	1	1	0	0	0	0	0	2	2	1	2	2	0	1	1	1	1	1	0	1	1	2	1	3	0	1	1	2	0
Pavag06G005600.1.v3.1	1	2	0	0	1	0	0	0	0	1	2	0	0	0	1	0	1	1	0	0	1	1	1	2	1	1	1	0	0	1	1	1	1	1	0	1	1	2	1	0	0	1	0	0	0
Pavag06G005700.1.v3.1	1	2	6	0	1	1	0	0	1	1	2	6	0	0	1	2	1	0	4	0	2	0	0	0	2	1	1	3	3	1	1	1	1	1	0	1	1	2	2	3	1	1	1	2	0
Pavag06G005800.1.v3.1	0	0	0	0	0	0	4	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	2	0
Pavag06G006200.1.v3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	2	2	0	0	0	0	0	0
Pavag06G006400.1.v3.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G006600.1.v3.1	1	2	5	6	1	0	0	2	1	2	2	6	4	1	1	2	1	0	1	1	1	1	1	2	2	2	1	3	3	1	1	1	1	1	0	1	1	2	2	3	1	1	0	1	0
Pavag06G006800.1.v3.1	1	0	0	6	0	0	6	0	0	2	2	5	4	1	1	2	1	0	0	0	0	0	0	0	2	2	0	0	3	0	0	0	0	0	0	0	0	0	0	3	1	1	0	3	0
Pavag06G007400.1.v3.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G008000.1.v3.1	0	0	0	2	0	0	1	2	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G008100.1.v3.1	0	0	0	0	0	0	0	0	0	0	1	6	0	1	0	2	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0
Pavag06G008400.1.v3.1	1	2	4	5	1	0	2	2	1	2	2	6	0	0	1	2	1	1	4	0	0	0	1	1	2	2	2	3	3	1	1	1	1	0	1	1	0	1	1	3	1	1	0	0	0
Pavag06G008500.1.v3.1	0	0	0	0	1	0	5	1	1	0	2	6	0	0	0	2	1	1	0	0	1	0	1	2	2	2	0	0	3	1	1	1	1	1	1	1	1	1	1	3	0	1	1	0	0
Pavag06G008700.1.v3.1	1	2	4	6	1	0	5	1	1	2	2	6	0	1	1	2	1	1	1	1	1	1	1	2	2	2	2	3	3	1	1	1	1	1	1	1	1	1	1	3	1	1	1	4	0
Pavag06G008800.1.v3.1	0	0	0	0	0	0	0	0	1	2	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	4	0
Pavag06G008900.1.v3.1	1	2	4	5	1	0	6	0	0	2	2	6	4	1	1	2	1	0	3	1	1	1	1	2	2	2	2	3	2	1	1	1	1	0	0	1	1	1	1	3	1	1	1	4	0
Pavag06G009000.1.v3.1	1	2	5	6	1	1	6	2	1	2	3	6	4	1	1	2	1	1	3	0	1	1	1	2	2	2	2	3	3	1	1	1	1	1	0	1	1	0	0	3	1	1	1	0	8
Pavag06G009200.1.v3.1	1	2	2	4	1	0	0	0	1	2	0	0	4	0	1	1	1	0	3	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0
Pavag06G009300.1.v3.1	1	2	5	6	1	1	6	2	1	2	3	6	4	1	1	2	1	0	3	2	2	2	2	4	2	2	4	3	3	0	0	0	0	2	0	0	0	0	0	3	1	1	1	1	8
Pavag06G009700.1.v3.1	1	2	5	6	1	1	6	2	1	2	3	6	4	1	1	2	1	1	3	1	1	1	1	2	2	2	2	3	3	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	8
Pavag06G010100.1.v3.1	1	2	5	6	1	0	6	1	0	2	3	6	4	1	1	1	1	1	2	2	2	2	2	4	1	2	3	2	3	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	4
Pavag06G010400.1.v3.1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Pavag06G010800.1.v3.1	0	2	6	5	0	0	6	2	0	2	1	0	4	0	0	0	0	0	0	1	1	1	1	2	2	2	0	0	1	1	1	1	1	0	2	0	1	2	1	0	0	1	0	1	0
Pavag06G010900.1.v3.1	1	2	6	6	0	0	0	2	1	2	2	6	4	0	0	2	1	1	3	2	2	2	2	4	2	2	2	3	3	1	1	1	1	0	2	0	1	2	1	2	1	1	0	2	0
Pavag06G011000.1.v3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Pavag06G011100.1.v3.1	1	2	6	6	0	1	6	2	1	2	2	6	4	0	0	2	1	1	3	2	2	1	2	4	2	2	2	3	3	1	1	1	1	1	1	1	1	1	1	3	1	1	0	3	3
Pavag06G011200.1.v3.1	1	2	6	6	0	1	5	2	1	2	2	6	4	0	0	2	1	1	3	2	2	2	2	4	2	2	2	3	3	2	2	1	2	1	2	1	2	3	2	3	1	1	0	3	3
Pavag06G011300.1.v3.1	1	2	5	6	0	0	5	2	1	2	3	6	4	0	0	2	1	1	4	1	1	1	1	2	2	2	1	3	0	1	1	1	1	0	2	0	1	2	1	2	1	1	0	3	3
Pavag06G011400.1.v3.1	1	2	6	0	0	1	5	2	1	2	3	6	4	0	0	2	1	1	3	2	2	2	2	4	2	2	2	3	3	2	2	2	2	1	2	1	2	3	1	3	1	1	0	3	3
Pavag06G011600.1.v3.1	1	2	6	6	0	1	6	2	1	2	3	6	4	0	0	2	1	1	4	1	1	1	1	3	2	0	2	3	2	1	1	1	1	1	0	1	1	1	1	3	1	1	0	3	3
Pavag06G012300.1.v3.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G012400.1.v3.1	0	0	0	3	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	1	0	0	0
Pavag06G013100.1.v3.1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G013300.1.v3.1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G013400.1.v3.1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G014500.1.v3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G014900.1.v3.1	0	0	6	0	1	0	1	0	0	1	0	0	4	0	0	0	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
Pavag06G015000.1.v3.1	0	0	6	0	1	0	1	0	0	1	0	0	4	0	0	0	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
Pavag06G015100.1.v3.1	0	0	6	0	1	0	0	0	0	1	0	0	4	0	0	0	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
Pavag06G015200.1.v3.1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G015700.1.v3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G015800.1.v3.1	0	0	6	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G015900.1.v3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G017300.1.v3.1	1	2	0	0	1	1	0	2	1	1	2	0	0	0	1	2	1	0	0	0	0	0	0	0	2	2	0	2	3	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	0
Pavag06G017400.1.v3.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G017500.1.v3.1	1	0	0	0	0	0	0	2	1	0	2	0	0	0	1	2	1	0	0	0	0	0	0	0	2	2	0	2	3	1	1	1	1	0	0	0	1	1	1	0	1	1	0	3	0
Pavag06G017600.1.v3.1	1	0	0	6	1	1	0	2	1	1	2	0	0	0	1	2	1	0	0	0	0	0	0	0	2	2	0	2	3	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	0
Pavag06G017800.1.v3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
Pavag06G017900.1.v3.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G018000.1.v3.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G018800.1.v3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G019200.1.v3.1	1	0	0	0	1	0	6	2	0	1	2	6	0	1	1	2	1	0	0	1	1	1	1	2	2	2	3	3	3	0	0	0	0	1	1	1	0	0	0	3	1	0	1	3	0
Pavag06G019300.1.v3.1	1	2	0	6	1	0	6	2	1	1	0	6	0	1	1	2	1	1	1	1	1	1	1	2	2	2	3	3	3	0	0	0	0	1	1	1	0	0	0	3	1	1	1	3	0
Pavag06G020300.1.v3.1	1	0	0	0	0	1	0	0	0	0	0	6	0	0	1	2	1	0	0	1	1	1	1	2	2	0	3	3	3	0	0	0	0	1	1	1	0	0	0	0	0	1	1	3	0
Pavag06G020400.1.v3.1	1	2	6	5	1	0	6	2	1	1	2	6	3	1	1	2	1	1	3	2	2	2	2	4	2	2	3	3	3	2	2	2	1	2	2	2	2	3	2	3	1	2	1	0	0
Pavag06G020500.1.v3.1	1	2	6	5	1	1	6	2	1	1	2	0	0	1	1	2	1	1	3	2	2	2	2	4	2	2	3	0	3	1	1	1	1	1	1	1	1	1	1	3	1	2	1	0	0
Pavag06G020600.1.v3.1	1	0	0	6	1	1	4	2	1	1	2	6	4	1	1	0	1	1	0	2	2	2	2	4	2	2	3	3	3	2	2	2	1	2	3	2	2	3	2	3	1	2	1	1	0
Pavag06G020700.1.v3.1	1	2	0	5	1	0	6	2	1	1	2	6	0	1	1	2	1	1	0	0	0	0	0	0	2	2	3	0	3	0	0	0	0	0	0	0	0	0	0	3	1	2	0	1	0
Pavag06G021100.1.v3.1	1	2	6	6	1	1	6	2	1	2	2	6	4	1	1	0	1	1	3	1	1	1	1	2	2	2	0	0	3	1	1	1	0	1	2	1	1	2	1	3	1	0	1	1	0
Pavag06G021400.1.v3.1	1	2	0	0	1	0	6	2	1	2	2	6	4	1	1	0	1	0	0	0	0	0	0	0	2	2	4	0	3	2	2	2	1	2	3	2	2	3	2	3	1	0	0	1	0
Pavag06G021500.1.v3.1	1	2	0	0	1	0	6	2	1	2	2	6	4	1	1	0	1	1	0	2	0	0	0	0	2	2	4	0	3	2	2	2	1	2	3	2	2	3	2	3	1	0	0	1	0
Pavag06G022900.1.v3.1	1	2	0	0	1	1	6	2	1	2	0	0	0	1	1	0	1	1	0	0	0	0	0	0	2	0	0	0	3	1	1	1	1	1	1	1	1	1	1	3	0	1	1	0	0
Pavag06G024000.1.v3.1	1	2	4	4	1	1	0	2	1	2	2	6	4	1	1	2	1	1	4	2	1	1	2	2	2	2	2	3	3	2	2	2	2	1	1	2	2	0	1	3	1	2	1	2	0
Pavag06G024100.1.v3.1	1	2	4	4	1	1	6	2	1	2	2	1	4	1	1	2	1	1	4	1	1	1	1	2	1	2	2	3	3	1	1	1	1	1	1	1	1	1	1	3	1	2	1	0	0
Pavag06G024400.1.v3.1	1	2	6	6	1	0	6	2	1	2	2	6	0	0	1	0	1	1	0	1	1	1	1	2	1	2	0	0	3	1	1	1	1	1	1	1	1	0	1	4	1	0	0	2	0
Pavag06G024700.1.v3.1	1	2	6	6	1	1	0	2	1	2	2	6	4	2	1	2	1	1	0	1	2	2	1	4	2	2	1	3	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	0	0
Pavag06G024900.1.v3.1	1	0	0	0	1	0	0	0	1	2	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	2	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Pavag06G025000.1.v3.1	1	0	6	6	1	1	0	0	1	2	2	6	4	2	1	2	1	1	3	1	1	1	1	2	2	2	1	0	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	0
Pavag06G025100.1.v3.1	1	2	6	6	1	1	0	2	1	2	2	6	4	2	1	2	1	1	3	1	2	2	1	4	2	0	1	0	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	0
Pavag06G025200.1.v3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
Pavag06G026000.1.v3.1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G026100.1.v3.1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G026500.1.v3.1	1	0	0	0	1	0	0	0	1	2	0	6	0	2	1	2	1	0	0	0	1	1	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Pavag06G026700.1.v3.1	1	0	0	0	1	0	0	0	1	2	0	6	0	2	1	2	1	0	3	1	1	1	1	2	2	0	0	0	2	1	1	1	1	0	1	1	1	1	1	2	1	1	0	0	0
Pavag06G027200.1.v3.1	1	0	0	0	1	1	0	0	1	2	0	6	0	2	1	0	1	1	0	1	1	1	1	2	2	0	0	0	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	0
Pavag06G027500.1.v3.1	0	0	2	0	1	0	0	0	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
Pavag06G027700.1.v3.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G027800.1.v3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G028200.1.v3.1	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G028300.1.v3.1	1	0	5	6	1	1	0	0	1	2	3	6	4	2	1	2	1	1	4	0	1	1	0	2	2	0	0	2	3	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0
Pavag06G030000.1.v3.1	0	2	4	6	1	0	0	2	1	2	3	5	4	0	1	2	0	1	4	0	1	0	1	1	2	2	0	1	3	1	1	1	1	2	2	1	1	0	1	2	1	0	1	2	0
Pavag06G030400.1.v3.1	1	2	5	6	1	0	0	2	1	2	3	6	4	2	1	2	1	1	4	1	1	1	1	2	2	2	0	2	3	1	1	1	1	2	2	1	1	0	1	0	1	1	1	3	0
Pavag06G030500.1.v3.1	1	2	5	5	1	1	0	2	1	2	3	6	4	2	1	2	1	1	4	1	1	1	1	2	2	2	0	2	2	1	1	1	1	2	2	2	1	0	1	2	1	1	1	2	0
Pavag06G030800.1.v3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G032000.1.v3.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Pavag06G032300.1.v3.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	1	1	1	1	1	2	0	1	2	0	0	0	0	0	0	0
Pavag06G032500.1.v3.1	1	2	3	6	1	0	1	2	1	2	1	0	4	1	1	2	1	1	0	1	0	1	1	2	0	2	0	0	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	3	0
Pavag06G032800.1.v3.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G033000.1.v3.1	1	2	4	5	1	0	1	2	1	1	1	2	4	1	1	2	1	1	0	2	1	2	2	5	0	0	0	0	2	2	2	2	2	2	3	2	2	3	2	2	0	1	1	2	0
Pavag06G033800.1.v3.1	1	0	0	0	0	0	1	0	0	0	1	2	4	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0
Pavag06G034000.1.v3.1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G034100.1.v3.1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag06G034300.1.v3.1	0	2	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0
Pavag06G034600.1.v3.1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
